stripper - Spec Value (Duty),stripper - Stage Pressure (Condenser),stripper - Stage Pressure (Reboiler),DEA6 - Temperature,DEA6 - CO2 Composition(mole %),DEA6 - H2S Composition(ppm),DEA6 - Acid Gas Temperature,DEA7 - Temperature,DEA7 - CO2 Composition(mole %),DEA7 - H2S Composition(ppm)
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01505,80.46
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.36
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01503,80.37
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.015,80.27
16700000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01498,80.17
